state,year,Policy,Policy_Value
Alaska,2000,lgbt_discrim_protect,0
Alaska,2001,lgbt_discrim_protect,0
Alaska,2002,lgbt_discrim_protect,0
Alaska,2003,lgbt_discrim_protect,0
Alaska,2004,lgbt_discrim_protect,0
Alaska,2005,lgbt_discrim_protect,0
Alaska,2006,lgbt_discrim_protect,0
Alaska,2007,lgbt_discrim_protect,0
Alaska,2008,lgbt_discrim_protect,0
Alaska,2009,lgbt_discrim_protect,0
Alaska,2010,lgbt_discrim_protect,0
Alaska,2011,lgbt_discrim_protect,0
Alaska,2012,lgbt_discrim_protect,0
Alaska,2013,lgbt_discrim_protect,0
Alaska,2014,lgbt_discrim_protect,0
Alaska,2015,lgbt_discrim_protect,0
Alaska,2016,lgbt_discrim_protect,0
Alaska,2017,lgbt_discrim_protect,0
Alaska,2018,lgbt_discrim_protect,0
Alaska,2019,lgbt_discrim_protect,0
Alaska,2020,lgbt_discrim_protect,1
Alaska,2021,lgbt_discrim_protect,1
Alaska,2022,lgbt_discrim_protect,1
Alaska,2023,lgbt_discrim_protect,1
Alaska,2000,preemption_discrim,0
Alaska,2001,preemption_discrim,0
Alaska,2002,preemption_discrim,0
Alaska,2003,preemption_discrim,0
Alaska,2004,preemption_discrim,0
Alaska,2005,preemption_discrim,0
Alaska,2006,preemption_discrim,0
Alaska,2007,preemption_discrim,0
Alaska,2008,preemption_discrim,0
Alaska,2009,preemption_discrim,0
Alaska,2010,preemption_discrim,0
Alaska,2011,preemption_discrim,0
Alaska,2012,preemption_discrim,0
Alaska,2013,preemption_discrim,0
Alaska,2014,preemption_discrim,0
Alaska,2015,preemption_discrim,0
Alaska,2016,preemption_discrim,0
Alaska,2017,preemption_discrim,0
Alaska,2018,preemption_discrim,0
Alaska,2019,preemption_discrim,0
Alaska,2020,preemption_discrim,0
Alaska,2021,preemption_discrim,0
Alaska,2022,preemption_discrim,0
Alaska,2023,preemption_discrim,0
Alaska,2000,relig_lib_protection_discrim,0
Alaska,2001,relig_lib_protection_discrim,0
Alaska,2002,relig_lib_protection_discrim,0
Alaska,2003,relig_lib_protection_discrim,0
Alaska,2004,relig_lib_protection_discrim,0
Alaska,2005,relig_lib_protection_discrim,0
Alaska,2006,relig_lib_protection_discrim,0
Alaska,2007,relig_lib_protection_discrim,0
Alaska,2008,relig_lib_protection_discrim,0
Alaska,2009,relig_lib_protection_discrim,0
Alaska,2010,relig_lib_protection_discrim,0
Alaska,2011,relig_lib_protection_discrim,0
Alaska,2012,relig_lib_protection_discrim,0
Alaska,2013,relig_lib_protection_discrim,0
Alaska,2014,relig_lib_protection_discrim,0
Alaska,2015,relig_lib_protection_discrim,0
Alaska,2016,relig_lib_protection_discrim,0
Alaska,2017,relig_lib_protection_discrim,0
Alaska,2018,relig_lib_protection_discrim,0
Alaska,2019,relig_lib_protection_discrim,0
Alaska,2020,relig_lib_protection_discrim,0
Alaska,2021,relig_lib_protection_discrim,0
Alaska,2022,relig_lib_protection_discrim,0
Alaska,2023,relig_lib_protection_discrim,0
Alaska,2000,same_sex_marriage_ban,1
Alaska,2001,same_sex_marriage_ban,1
Alaska,2002,same_sex_marriage_ban,1
Alaska,2003,same_sex_marriage_ban,1
Alaska,2004,same_sex_marriage_ban,1
Alaska,2005,same_sex_marriage_ban,1
Alaska,2006,same_sex_marriage_ban,1
Alaska,2007,same_sex_marriage_ban,1
Alaska,2008,same_sex_marriage_ban,1
Alaska,2009,same_sex_marriage_ban,1
Alaska,2010,same_sex_marriage_ban,1
Alaska,2011,same_sex_marriage_ban,1
Alaska,2012,same_sex_marriage_ban,1
Alaska,2013,same_sex_marriage_ban,1
Alaska,2014,same_sex_marriage_ban,0
Alaska,2015,same_sex_marriage_ban,0
Alaska,2016,same_sex_marriage_ban,0
Alaska,2017,same_sex_marriage_ban,0
Alaska,2018,same_sex_marriage_ban,0
Alaska,2019,same_sex_marriage_ban,0
Alaska,2020,same_sex_marriage_ban,0
Alaska,2021,same_sex_marriage_ban,0
Alaska,2022,same_sex_marriage_ban,0
Alaska,2023,same_sex_marriage_ban,0
Alaska,2000,same_sex_marriage_legal,0
Alaska,2001,same_sex_marriage_legal,0
Alaska,2002,same_sex_marriage_legal,0
Alaska,2003,same_sex_marriage_legal,0
Alaska,2004,same_sex_marriage_legal,0
Alaska,2005,same_sex_marriage_legal,0
Alaska,2006,same_sex_marriage_legal,0
Alaska,2007,same_sex_marriage_legal,0
Alaska,2008,same_sex_marriage_legal,0
Alaska,2009,same_sex_marriage_legal,0
Alaska,2010,same_sex_marriage_legal,0
Alaska,2011,same_sex_marriage_legal,0
Alaska,2012,same_sex_marriage_legal,0
Alaska,2013,same_sex_marriage_legal,0
Alaska,2014,same_sex_marriage_legal,1
Alaska,2015,same_sex_marriage_legal,1
Alaska,2016,same_sex_marriage_legal,1
Alaska,2017,same_sex_marriage_legal,1
Alaska,2018,same_sex_marriage_legal,1
Alaska,2019,same_sex_marriage_legal,1
Alaska,2020,same_sex_marriage_legal,1
Alaska,2021,same_sex_marriage_legal,1
Alaska,2022,same_sex_marriage_legal,1
Alaska,2023,same_sex_marriage_legal,1
Alaska,2000,sports_ban,0
Alaska,2001,sports_ban,0
Alaska,2002,sports_ban,0
Alaska,2003,sports_ban,0
Alaska,2004,sports_ban,0
Alaska,2005,sports_ban,0
Alaska,2006,sports_ban,0
Alaska,2007,sports_ban,0
Alaska,2008,sports_ban,0
Alaska,2009,sports_ban,0
Alaska,2010,sports_ban,0
Alaska,2011,sports_ban,0
Alaska,2012,sports_ban,0
Alaska,2013,sports_ban,0
Alaska,2014,sports_ban,0
Alaska,2015,sports_ban,0
Alaska,2016,sports_ban,0
Alaska,2017,sports_ban,0
Alaska,2018,sports_ban,0
Alaska,2019,sports_ban,0
Alaska,2020,sports_ban,0
Alaska,2021,sports_ban,0
Alaska,2022,sports_ban,0
Alaska,2023,sports_ban,1
Alaska,2000,surgery_require_genderchange,1
Alaska,2001,surgery_require_genderchange,1
Alaska,2002,surgery_require_genderchange,1
Alaska,2003,surgery_require_genderchange,1
Alaska,2004,surgery_require_genderchange,1
Alaska,2005,surgery_require_genderchange,1
Alaska,2006,surgery_require_genderchange,1
Alaska,2007,surgery_require_genderchange,1
Alaska,2008,surgery_require_genderchange,1
Alaska,2009,surgery_require_genderchange,1
Alaska,2010,surgery_require_genderchange,1
Alaska,2011,surgery_require_genderchange,1
Alaska,2012,surgery_require_genderchange,1
Alaska,2013,surgery_require_genderchange,1
Alaska,2014,surgery_require_genderchange,1
Alaska,2015,surgery_require_genderchange,1
Alaska,2016,surgery_require_genderchange,1
Alaska,2017,surgery_require_genderchange,1
Alaska,2018,surgery_require_genderchange,1
Alaska,2019,surgery_require_genderchange,1
Alaska,2020,surgery_require_genderchange,1
Alaska,2021,surgery_require_genderchange,1
Alaska,2022,surgery_require_genderchange,1
Alaska,2023,surgery_require_genderchange,1
Arizona,2000,Genderchange_x,0
Arizona,2001,Genderchange_x,0
Arizona,2002,Genderchange_x,0
Arizona,2003,Genderchange_x,0
Arizona,2004,Genderchange_x,0
Arizona,2005,Genderchange_x,0
Arizona,2006,Genderchange_x,0
Arizona,2007,Genderchange_x,0
Arizona,2008,Genderchange_x,0
Arizona,2009,Genderchange_x,0
Arizona,2010,Genderchange_x,0
Arizona,2011,Genderchange_x,0
Arizona,2012,Genderchange_x,0
Arizona,2013,Genderchange_x,0
Arizona,2014,Genderchange_x,0
Arizona,2015,Genderchange_x,0
Arizona,2016,Genderchange_x,0
Arizona,2017,Genderchange_x,0
Arizona,2018,Genderchange_x,0
Arizona,2019,Genderchange_x,0
Arizona,2020,Genderchange_x,0
Arizona,2021,Genderchange_x,0
Arizona,2022,Genderchange_x,0
Arizona,2023,Genderchange_x,0
Arizona,2000,No_genderchange,0
Arizona,2001,No_genderchange,0
Arizona,2002,No_genderchange,0
Arizona,2003,No_genderchange,0
Arizona,2004,No_genderchange,0
Arizona,2005,No_genderchange,0
Arizona,2006,No_genderchange,0
Arizona,2007,No_genderchange,0
Arizona,2008,No_genderchange,0
Arizona,2009,No_genderchange,0
Arizona,2010,No_genderchange,0
Arizona,2011,No_genderchange,0
Arizona,2012,No_genderchange,0
Arizona,2013,No_genderchange,0
Arizona,2014,No_genderchange,0
Arizona,2015,No_genderchange,0
Arizona,2016,No_genderchange,0
Arizona,2017,No_genderchange,0
Arizona,2018,No_genderchange,0
Arizona,2019,No_genderchange,0
Arizona,2020,No_genderchange,0
Arizona,2021,No_genderchange,0
Arizona,2022,No_genderchange,0
Arizona,2023,No_genderchange,0
Arizona,2000,No_surgery_genderchange,0
Arizona,2001,No_surgery_genderchange,0
Arizona,2002,No_surgery_genderchange,0
Arizona,2003,No_surgery_genderchange,0
Arizona,2004,No_surgery_genderchange,0
Arizona,2005,No_surgery_genderchange,0
Arizona,2006,No_surgery_genderchange,0
Arizona,2007,No_surgery_genderchange,0
Arizona,2008,No_surgery_genderchange,0
Arizona,2009,No_surgery_genderchange,0
Arizona,2010,No_surgery_genderchange,0
Arizona,2011,No_surgery_genderchange,0
Arizona,2012,No_surgery_genderchange,0
Arizona,2013,No_surgery_genderchange,0
Arizona,2014,No_surgery_genderchange,0
Arizona,2015,No_surgery_genderchange,0
Arizona,2016,No_surgery_genderchange,0
Arizona,2017,No_surgery_genderchange,0
Arizona,2018,No_surgery_genderchange,0
Arizona,2019,No_surgery_genderchange,0
Arizona,2020,No_surgery_genderchange,0
Arizona,2021,No_surgery_genderchange,0
Arizona,2022,No_surgery_genderchange,0
Arizona,2023,No_surgery_genderchange,0
Arizona,2000,bathroom_ban,0
Arizona,2001,bathroom_ban,0
Arizona,2002,bathroom_ban,0
Arizona,2003,bathroom_ban,0
Arizona,2004,bathroom_ban,0
Arizona,2005,bathroom_ban,0
Arizona,2006,bathroom_ban,0
Arizona,2007,bathroom_ban,0
Arizona,2008,bathroom_ban,0
Arizona,2009,bathroom_ban,0
Arizona,2010,bathroom_ban,0
Arizona,2011,bathroom_ban,0
Arizona,2012,bathroom_ban,0
Arizona,2013,bathroom_ban,0
Arizona,2014,bathroom_ban,0
Arizona,2015,bathroom_ban,0
Arizona,2016,bathroom_ban,0
Arizona,2017,bathroom_ban,0
Arizona,2018,bathroom_ban,0
Arizona,2019,bathroom_ban,0
Arizona,2020,bathroom_ban,0
Arizona,2021,bathroom_ban,0
Arizona,2022,bathroom_ban,0
Arizona,2023,bathroom_ban,0
Arizona,2000,decrim_same_sex,0
Arizona,2001,decrim_same_sex,1
Arizona,2002,decrim_same_sex,1
Arizona,2003,decrim_same_sex,1
Arizona,2004,decrim_same_sex,1
Arizona,2005,decrim_same_sex,1
Arizona,2006,decrim_same_sex,1
Arizona,2007,decrim_same_sex,1
Arizona,2008,decrim_same_sex,1
Arizona,2009,decrim_same_sex,1
Arizona,2010,decrim_same_sex,1
Arizona,2011,decrim_same_sex,1
Arizona,2012,decrim_same_sex,1
Arizona,2013,decrim_same_sex,1
Arizona,2014,decrim_same_sex,1
Arizona,2015,decrim_same_sex,1
Arizona,2016,decrim_same_sex,1
Arizona,2017,decrim_same_sex,1
Arizona,2018,decrim_same_sex,1
Arizona,2019,decrim_same_sex,1
Arizona,2020,decrim_same_sex,1
Arizona,2021,decrim_same_sex,1
Arizona,2022,decrim_same_sex,1
Arizona,2023,decrim_same_sex,1
Arizona,2000,dont_say_gay,0
Arizona,2001,dont_say_gay,0
Arizona,2002,dont_say_gay,0
Arizona,2003,dont_say_gay,0
Arizona,2004,dont_say_gay,0
Arizona,2005,dont_say_gay,0
Arizona,2006,dont_say_gay,0
Arizona,2007,dont_say_gay,0
Arizona,2008,dont_say_gay,0
Arizona,2009,dont_say_gay,0
Arizona,2010,dont_say_gay,0
Arizona,2011,dont_say_gay,0
Arizona,2012,dont_say_gay,0
Arizona,2013,dont_say_gay,0
Arizona,2014,dont_say_gay,0
Arizona,2015,dont_say_gay,0
Arizona,2016,dont_say_gay,0
Arizona,2017,dont_say_gay,0
Arizona,2018,dont_say_gay,0
Arizona,2019,dont_say_gay,0
Arizona,2020,dont_say_gay,0
Arizona,2021,dont_say_gay,0
Arizona,2022,dont_say_gay,0
Arizona,2023,dont_say_gay,0
Arizona,2000,gac_ban,0
Arizona,2001,gac_ban,0
Arizona,2002,gac_ban,0
Arizona,2003,gac_ban,0
Arizona,2004,gac_ban,0
Arizona,2005,gac_ban,0
Arizona,2006,gac_ban,0
Arizona,2007,gac_ban,0
Arizona,2008,gac_ban,0
Arizona,2009,gac_ban,0
Arizona,2010,gac_ban,0
Arizona,2011,gac_ban,0
Arizona,2012,gac_ban,0
Arizona,2013,gac_ban,0
Arizona,2014,gac_ban,0
Arizona,2015,gac_ban,0
Arizona,2016,gac_ban,0
Arizona,2017,gac_ban,0
Arizona,2018,gac_ban,0
Arizona,2019,gac_ban,0
Arizona,2020,gac_ban,0
Arizona,2021,gac_ban,0
Arizona,2022,gac_ban,1
Arizona,2023,gac_ban,1
Arizona,2000,hate_crimes_gayonly,1
Arizona,2001,hate_crimes_gayonly,1
Arizona,2002,hate_crimes_gayonly,1
Arizona,2003,hate_crimes_gayonly,1
Arizona,2004,hate_crimes_gayonly,1
Arizona,2005,hate_crimes_gayonly,1
Arizona,2006,hate_crimes_gayonly,1
Arizona,2007,hate_crimes_gayonly,1
Arizona,2008,hate_crimes_gayonly,1
Arizona,2009,hate_crimes_gayonly,1
Arizona,2010,hate_crimes_gayonly,1
Arizona,2011,hate_crimes_gayonly,1
Arizona,2012,hate_crimes_gayonly,1
Arizona,2013,hate_crimes_gayonly,1
Arizona,2014,hate_crimes_gayonly,1
Arizona,2015,hate_crimes_gayonly,1
Arizona,2016,hate_crimes_gayonly,1
Arizona,2017,hate_crimes_gayonly,1
Arizona,2018,hate_crimes_gayonly,1
Arizona,2019,hate_crimes_gayonly,1
Arizona,2020,hate_crimes_gayonly,1
Arizona,2021,hate_crimes_gayonly,1
Arizona,2022,hate_crimes_gayonly,1
Arizona,2023,hate_crimes_gayonly,1
Arizona,2000,hate_crimes_nolgbt,0
Arizona,2001,hate_crimes_nolgbt,0
Arizona,2002,hate_crimes_nolgbt,0
Arizona,2003,hate_crimes_nolgbt,0
Arizona,2004,hate_crimes_nolgbt,0
Arizona,2005,hate_crimes_nolgbt,0
Arizona,2006,hate_crimes_nolgbt,0
Arizona,2007,hate_crimes_nolgbt,0
Arizona,2008,hate_crimes_nolgbt,0
Arizona,2009,hate_crimes_nolgbt,0
Arizona,2010,hate_crimes_nolgbt,0
Arizona,2011,hate_crimes_nolgbt,0
Arizona,2012,hate_crimes_nolgbt,0
Arizona,2013,hate_crimes_nolgbt,0
Arizona,2014,hate_crimes_nolgbt,0
Arizona,2015,hate_crimes_nolgbt,0
Arizona,2016,hate_crimes_nolgbt,0
Arizona,2017,hate_crimes_nolgbt,0
Arizona,2018,hate_crimes_nolgbt,0
Arizona,2019,hate_crimes_nolgbt,0
Arizona,2020,hate_crimes_nolgbt,0
Arizona,2021,hate_crimes_nolgbt,0
Arizona,2022,hate_crimes_nolgbt,0
Arizona,2023,hate_crimes_nolgbt,0
Arizona,2000,hate_crimeslgbt,0
Arizona,2001,hate_crimeslgbt,0
Arizona,2002,hate_crimeslgbt,0
Arizona,2003,hate_crimeslgbt,0
Arizona,2004,hate_crimeslgbt,0
Arizona,2005,hate_crimeslgbt,0
Arizona,2006,hate_crimeslgbt,0
Arizona,2007,hate_crimeslgbt,0
Arizona,2008,hate_crimeslgbt,0
Arizona,2009,hate_crimeslgbt,0
Arizona,2010,hate_crimeslgbt,0
Arizona,2011,hate_crimeslgbt,0
Arizona,2012,hate_crimeslgbt,0
Arizona,2013,hate_crimeslgbt,0
Arizona,2014,hate_crimeslgbt,0
Arizona,2015,hate_crimeslgbt,0
Arizona,2016,hate_crimeslgbt,0
Arizona,2017,hate_crimeslgbt,0
Arizona,2018,hate_crimeslgbt,0
Arizona,2019,hate_crimeslgbt,0
Arizona,2020,hate_crimeslgbt,0
Arizona,2021,hate_crimeslgbt,0
Arizona,2022,hate_crimeslgbt,0
Arizona,2023,hate_crimeslgbt,0
Arizona,2000,lgbt_discrim_expire_rescind,0
Arizona,2001,lgbt_discrim_expire_rescind,0
Arizona,2002,lgbt_discrim_expire_rescind,0
Arizona,2003,lgbt_discrim_expire_rescind,0
Arizona,2004,lgbt_discrim_expire_rescind,0
Arizona,2005,lgbt_discrim_expire_rescind,0
Arizona,2006,lgbt_discrim_expire_rescind,0
Arizona,2007,lgbt_discrim_expire_rescind,0
Arizona,2008,lgbt_discrim_expire_rescind,0
Arizona,2009,lgbt_discrim_expire_rescind,0
Arizona,2010,lgbt_discrim_expire_rescind,0
Arizona,2011,lgbt_discrim_expire_rescind,0
Arizona,2012,lgbt_discrim_expire_rescind,0
Arizona,2013,lgbt_discrim_expire_rescind,0
Arizona,2014,lgbt_discrim_expire_rescind,0
Arizona,2015,lgbt_discrim_expire_rescind,0
Arizona,2016,lgbt_discrim_expire_rescind,0
Arizona,2017,lgbt_discrim_expire_rescind,0
Arizona,2018,lgbt_discrim_expire_rescind,0
Arizona,2019,lgbt_discrim_expire_rescind,0
Arizona,2020,lgbt_discrim_expire_rescind,0
Arizona,2021,lgbt_discrim_expire_rescind,0
Arizona,2022,lgbt_discrim_expire_rescind,0
Arizona,2023,lgbt_discrim_expire_rescind,0
Arizona,2000,lgbt_discrim_protect,0
Arizona,2001,lgbt_discrim_protect,0
Arizona,2002,lgbt_discrim_protect,0
Arizona,2003,lgbt_discrim_protect,0
Arizona,2004,lgbt_discrim_protect,0
Arizona,2005,lgbt_discrim_protect,0
Arizona,2006,lgbt_discrim_protect,0
Arizona,2007,lgbt_discrim_protect,0
Arizona,2008,lgbt_discrim_protect,0
Arizona,2009,lgbt_discrim_protect,0
Arizona,2010,lgbt_discrim_protect,0
Arizona,2011,lgbt_discrim_protect,0
Arizona,2012,lgbt_discrim_protect,0
Arizona,2013,lgbt_discrim_protect,0
Arizona,2014,lgbt_discrim_protect,0
Arizona,2015,lgbt_discrim_protect,0
Arizona,2016,lgbt_discrim_protect,0
Arizona,2017,lgbt_discrim_protect,0
Arizona,2018,lgbt_discrim_protect,0
Arizona,2019,lgbt_discrim_protect,0
Arizona,2020,lgbt_discrim_protect,1
Arizona,2021,lgbt_discrim_protect,1
Arizona,2022,lgbt_discrim_protect,1
Arizona,2023,lgbt_discrim_protect,1
Arizona,2000,preemption_discrim,0
Arizona,2001,preemption_discrim,0
Arizona,2002,preemption_discrim,0
Arizona,2003,preemption_discrim,0
Arizona,2004,preemption_discrim,0
Arizona,2005,preemption_discrim,0
Arizona,2006,preemption_discrim,0
Arizona,2007,preemption_discrim,0
Arizona,2008,preemption_discrim,0
Arizona,2009,preemption_discrim,0
Arizona,2010,preemption_discrim,0
Arizona,2011,preemption_discrim,0
Arizona,2012,preemption_discrim,0
Arizona,2013,preemption_discrim,0
Arizona,2014,preemption_discrim,0
Arizona,2015,preemption_discrim,0
Arizona,2016,preemption_discrim,0
Arizona,2017,preemption_discrim,0
Arizona,2018,preemption_discrim,0
Arizona,2019,preemption_discrim,0
Arizona,2020,preemption_discrim,0
Arizona,2021,preemption_discrim,0
Arizona,2022,preemption_discrim,0
Arizona,2023,preemption_discrim,0
Arizona,2000,relig_lib_protection_discrim,0
Arizona,2001,relig_lib_protection_discrim,0
Arizona,2002,relig_lib_protection_discrim,0
Arizona,2003,relig_lib_protection_discrim,0
Arizona,2004,relig_lib_protection_discrim,0
Arizona,2005,relig_lib_protection_discrim,0
Arizona,2006,relig_lib_protection_discrim,0
Arizona,2007,relig_lib_protection_discrim,0
Arizona,2008,relig_lib_protection_discrim,0
Arizona,2009,relig_lib_protection_discrim,0
Arizona,2010,relig_lib_protection_discrim,0
Arizona,2011,relig_lib_protection_discrim,0
Arizona,2012,relig_lib_protection_discrim,0
Arizona,2013,relig_lib_protection_discrim,0
Arizona,2014,relig_lib_protection_discrim,0
Arizona,2015,relig_lib_protection_discrim,0
Arizona,2016,relig_lib_protection_discrim,0
Arizona,2017,relig_lib_protection_discrim,0
Arizona,2018,relig_lib_protection_discrim,0
Arizona,2019,relig_lib_protection_discrim,0
Arizona,2020,relig_lib_protection_discrim,0
Arizona,2021,relig_lib_protection_discrim,0
Arizona,2022,relig_lib_protection_discrim,0
Arizona,2023,relig_lib_protection_discrim,0
Arizona,2000,same_sex_marriage_ban,1
Arizona,2001,same_sex_marriage_ban,1
Arizona,2002,same_sex_marriage_ban,1
Arizona,2003,same_sex_marriage_ban,1
Arizona,2004,same_sex_marriage_ban,1
Arizona,2005,same_sex_marriage_ban,1
Arizona,2006,same_sex_marriage_ban,1
Arizona,2007,same_sex_marriage_ban,1
Arizona,2008,same_sex_marriage_ban,1
Arizona,2009,same_sex_marriage_ban,1
Arizona,2010,same_sex_marriage_ban,1
Arizona,2011,same_sex_marriage_ban,1
Arizona,2012,same_sex_marriage_ban,1
Arizona,2013,same_sex_marriage_ban,1
Arizona,2014,same_sex_marriage_ban,0
Arizona,2015,same_sex_marriage_ban,0
Arizona,2016,same_sex_marriage_ban,0
Arizona,2017,same_sex_marriage_ban,0
Arizona,2018,same_sex_marriage_ban,0
Arizona,2019,same_sex_marriage_ban,0
Arizona,2020,same_sex_marriage_ban,0
Arizona,2021,same_sex_marriage_ban,0
Arizona,2022,same_sex_marriage_ban,0
Arizona,2023,same_sex_marriage_ban,0
Arizona,2000,same_sex_marriage_legal,0
Arizona,2001,same_sex_marriage_legal,0
Arizona,2002,same_sex_marriage_legal,0
Arizona,2003,same_sex_marriage_legal,0
Arizona,2004,same_sex_marriage_legal,0
Arizona,2005,same_sex_marriage_legal,0
Arizona,2006,same_sex_marriage_legal,0
Arizona,2007,same_sex_marriage_legal,0
Arizona,2008,same_sex_marriage_legal,0
Arizona,2009,same_sex_marriage_legal,0
Arizona,2010,same_sex_marriage_legal,0
Arizona,2011,same_sex_marriage_legal,0
Arizona,2012,same_sex_marriage_legal,0
Arizona,2013,same_sex_marriage_legal,0
Arizona,2014,same_sex_marriage_legal,1
Arizona,2015,same_sex_marriage_legal,1
Arizona,2016,same_sex_marriage_legal,1
Arizona,2017,same_sex_marriage_legal,1
Arizona,2018,same_sex_marriage_legal,1
Arizona,2019,same_sex_marriage_legal,1
Arizona,2020,same_sex_marriage_legal,1
Arizona,2021,same_sex_marriage_legal,1
Arizona,2022,same_sex_marriage_legal,1
Arizona,2023,same_sex_marriage_legal,1
Arizona,2000,sports_ban,0
Arizona,2001,sports_ban,0
Arizona,2002,sports_ban,0
Arizona,2003,sports_ban,0
Arizona,2004,sports_ban,0
Arizona,2005,sports_ban,0
Arizona,2006,sports_ban,0
Arizona,2007,sports_ban,0
Arizona,2008,sports_ban,0
Arizona,2009,sports_ban,0
Arizona,2010,sports_ban,0
Arizona,2011,sports_ban,0
Arizona,2012,sports_ban,0
Arizona,2013,sports_ban,0
Arizona,2014,sports_ban,0
Arizona,2015,sports_ban,0
Arizona,2016,sports_ban,0
Arizona,2017,sports_ban,0
Arizona,2018,sports_ban,0
Arizona,2019,sports_ban,0
Arizona,2020,sports_ban,0
Arizona,2021,sports_ban,0
Arizona,2022,sports_ban,1
Arizona,2023,sports_ban,1
Arizona,2000,surgery_require_genderchange,0
Arizona,2001,surgery_require_genderchange,0
Arizona,2002,surgery_require_genderchange,0
Arizona,2003,surgery_require_genderchange,0
Arizona,2004,surgery_require_genderchange,0
Arizona,2005,surgery_require_genderchange,0
Arizona,2006,surgery_require_genderchange,0
Arizona,2007,surgery_require_genderchange,0
Arizona,2008,surgery_require_genderchange,0
Arizona,2009,surgery_require_genderchange,0
Arizona,2010,surgery_require_genderchange,0
Arizona,2011,surgery_require_genderchange,0
Arizona,2012,surgery_require_genderchange,0
Arizona,2013,surgery_require_genderchange,0
Arizona,2014,surgery_require_genderchange,0
Arizona,2015,surgery_require_genderchange,0
Arizona,2016,surgery_require_genderchange,0
Arizona,2017,surgery_require_genderchange,0
Arizona,2018,surgery_require_genderchange,0
Arizona,2019,surgery_require_genderchange,0
Arizona,2020,surgery_require_genderchange,0
Arizona,2021,surgery_require_genderchange,0
Arizona,2022,surgery_require_genderchange,0
Arizona,2023,surgery_require_genderchange,0
Arkansas,2000,Genderchange_x,0
Arkansas,2001,Genderchange_x,0
Arkansas,2002,Genderchange_x,0
Arkansas,2003,Genderchange_x,0
Arkansas,2004,Genderchange_x,0
Arkansas,2005,Genderchange_x,0
Arkansas,2006,Genderchange_x,0
Arkansas,2007,Genderchange_x,0
Arkansas,2008,Genderchange_x,0
Arkansas,2009,Genderchange_x,0
Arkansas,2010,Genderchange_x,0
Arkansas,2011,Genderchange_x,0
Arkansas,2012,Genderchange_x,0
Arkansas,2013,Genderchange_x,0
Arkansas,2014,Genderchange_x,0
Arkansas,2015,Genderchange_x,0
Arkansas,2016,Genderchange_x,0
Arkansas,2017,Genderchange_x,0
Arkansas,2018,Genderchange_x,0
Arkansas,2019,Genderchange_x,0
Arkansas,2020,Genderchange_x,0
Arkansas,2021,Genderchange_x,0
Arkansas,2022,Genderchange_x,0
Arkansas,2023,Genderchange_x,0
Arkansas,2000,No_genderchange,0
Arkansas,2001,No_genderchange,0
Arkansas,2002,No_genderchange,0
Arkansas,2003,No_genderchange,0
Arkansas,2004,No_genderchange,0
Arkansas,2005,No_genderchange,0
Arkansas,2006,No_genderchange,0
Arkansas,2007,No_genderchange,0
Arkansas,2008,No_genderchange,0
Arkansas,2009,No_genderchange,0
Arkansas,2010,No_genderchange,0
Arkansas,2011,No_genderchange,0
Arkansas,2012,No_genderchange,0
Arkansas,2013,No_genderchange,0
Arkansas,2014,No_genderchange,0
Arkansas,2015,No_genderchange,0
Arkansas,2016,No_genderchange,0
